username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
"""LifelessAnton"" on Twitch",7019693762695988229,SHE’S GONNA DO WHAT FOR ME? #valorant #valorantclips #valorantfunny #greek ,7171150044966472966,1669663484,15,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'greek']","""LifelessAnton"" on Twitch",original sound,False,777600,1235,18100000,160,130800,1200000,2806,8600000,5675
Valorant.Perception,6982191298086749190,Craziest omen clutch 😈 (via u/ctrin) #valorant #valorant #omen #clutch,7035569307954236678,1638096132,40,{'duetFromId': '0'},"['valorant', 'valorant', 'omen', 'clutch']",Valorant.Perception,son original,False,47000,3158,4700000,276,54200,1200000,23000,8100000,4514
Plasma,111822166542753792,she forgot i had aimbot 🥱 #fyp #trending #gaming #valorantfunny #valorant #valorantclips #plasma,7088802322918575406,1650490408,21,{'duetFromId': '0'},"['fyp', 'trending', 'gaming', 'valorantfunny', 'valorant', 'valorantclips', 'plasma']",💫,lilac,True,900800,5771,18100000,196,54700,1200000,13600,7900000,6216
YoPeachyyy,7088517337480971307,Reply to @onlettinggo  Literally goated 😤😤😤#aim #aimlabs #valorant #meme #funny #gridshot #valorantclips #fypシ,7106822325626031403,1654686019,10,{'duetFromId': '0'},"['', 'aim', 'aimlabs', 'valorant', 'meme', 'funny', 'gridshot', 'valorantclips', 'fypシ']",The King Khan & BBQ Show,Love You So,False,9896,17000,1600000,56,47400,1100000,39500,9100000,6989
mandingo,6735761526021571589,Guys ik I’m crazy #valorant #valorantclip #valorantgaming #valorantmemes #AmazonVirtualTryOn,7108421468672822534,1655058349,9,{'duetFromId': '0'},"['valorant', 'valorantclip', 'valorantgaming', 'valorantmemes', 'amazonvirtualtryon']",Reckless,Face off sus edition,False,34800,13600,4200000,1519,62200,1100000,6165,13000000,5187
Coolmath Games,6799982536296727557,Jesse we need to cook (pizza) #CapCut #coolmathgames #design #lv #shouchew #aries♈️ #fortnitecreative #southpark #disney #valorant #contentcreator #cartoon #thelastofus #clips #free #tlou #breakingbad #walterwhite #viral #shorts #fyp ,7214189569674136874,1679684413,16,{'duetFromId': '0'},"['capcut', 'coolmathgames', 'design', 'lv', 'shouchew', 'aries♈️', 'fortnitecreative', 'southpark', 'disney', 'valorant', 'contentcreator', 'cartoon', 'thelastofus', 'clips', 'free', 'tlou', 'breakingbad', 'walterwhite', 'viral', 'shorts', 'fyp']",Coolmath Games,original sound,True,1300000,308,19200000,234,93000,1100000,7905,6400000,4666
Twitch.tv/SGTBUZZOFF,6622452841167683589,"THAT WAS A ROLLERCOASTER 😭 #longdistancerelationship #gamerbf #VALORANT #streamer Join my discord, link in bio!",7017149483238558982,1633807432,46,{'duetFromId': '0'},"['longdistancerelationship', 'gamerbf', 'valorant', 'streamer']",리사 (LISA),MONEY,False,108800,62800,6800000,214,17500,1100000,3690,6600000,2808
OMEN IRL,7076723529311618050,MR. TITTI LOOSE #FYP #foryoupage #valorant #valorantclips #valorantfunny,7139485696477252865,1662291064,37,{'duetFromId': '0'},"['fyp', 'foryoupage', 'valorant', 'valorantclips', 'valorantfunny']",OMEN IRL,original sound - OMENIRL,False,720200,483,30600000,410,207000,1100000,22500,7300000,5676
Fishstick,7146748013305349126,#valorant #ryanreynolds #fornite #viral #fyp #hori #harrypotter #momofdamelio #daddydamelio #ogfornite #yop #felixparé #flashmqueen #crocs #cars #carsonebetter ,7149207579942554885,1664554608,19,{'duetFromId': '0'},"['valorant', 'ryanreynolds', 'fornite', 'viral', 'fyp', 'hori', 'harrypotter', 'momofdamelio', 'daddydamelio', 'ogfornite', 'yop', 'felixparé', 'flashmqueen', 'crocs', 'cars', 'carsonebetter']",Fishstick,son original,False,35300,32,1400000,11,76700,1100000,10400,6400000,3693
ZoK3R,6731803029450163205,A alguien le falta calle. #zok3r #valorantlatam #valorantespanol #valorantclips #valorant #valoranttips ,7172654831847410949,1670013846,27,{'duetFromId': '0'},"['zok3r', 'valorantlatam', 'valorantespanol', 'valorantclips', 'valorant', 'valoranttips']",ZoK3R,sonido original,False,100300,10200,6200000,520,64700,1100000,3612,7600000,515
NRG,6622351164002828294,Anti-Draft: Places to Rizz Someone Up #gaming #valorant #draft #rizz #nrg,7192097168449113387,1674540682,49,{'duetFromId': '0'},"['gaming', 'valorant', 'draft', 'rizz', 'nrg']",NRG,original sound - NRG,True,3300000,505,83200000,1184,36800,1100000,814,8300000,2073
thelunadore,6612770775043604486,little throwback 😤 twitch: theLunadore ❤️ #fypシ #valorant #valorantmemes #valorantclips,7078106926009240878,1648000192,29,{'duetFromId': '0'},"['fypシ', 'valorant', 'valorantmemes', 'valorantclips']",thelunadore,original sound,False,144800,30600,8300000,419,63400,1100000,7443,4900000,6352
Jor1x,6855587881349907461,These are the best nights. #fyp #foryoupage #music #viral #dancing #gaming #popular #trending #ninja #valorant #messi #memes #twitch #pc #nostalgia,6938403655414500613,1615472994,10,{'duetFromId': '0'},"['fyp', 'foryoupage', 'music', 'viral', 'dancing', 'gaming', 'popular', 'trending', 'ninja', 'valorant', 'messi', 'memes', 'twitch', 'pc', 'nostalgia']",hjhhhhhhj,original sound,False,15800,140,1300000,14,58500,1100000,35600,5000000,16200
Benji,7021255704842159109,i placed 1000 tripwires #val #valorant #valorantclips #fyp,7078979067311131910,1648203255,29,{'duetFromId': '0'},"['val', 'valorant', 'valorantclips', 'fyp']",Benji,original sound,False,10900,200,1300000,15,19500,1100000,4238,8000000,4946
m!lk_val,6974269516806521861,HAHAHHAHA #jett #exploit #valorant #ace #whiff,6985203750193335558,1626369488,15,{'duetFromId': '0'},"['jett', 'exploit', 'valorant', 'ace', 'whiff']",m!lk_val,original sound,False,14600,17400,1100000,30,38300,1100000,40400,10300000,9437
FrtingGlitter,6953586951506330629,HES OLLLLDD (repost teehee) @notkristoferyee #fy #fyp #fypシ #foryou #gaming #foryoupage #valorant #valorantclips ,7212661607229345066,1679328655,49,{'duetFromId': '0'},"['', 'fy', 'fyp', 'fypシ', 'foryou', 'gaming', 'foryoupage', 'valorant', 'valorantclips']",FrtingGlitter,original sound,False,1600000,8270,111200000,890,167000,1100000,7103,4800000,2709
CheapPickle,7259229647547073579,this is my first ace #valorant #valorantclips #valorantfunnymoments #cheappickle,7274071488628526378,1693626830,60,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunnymoments', 'cheappickle']",CheapPickle,original sound - CheapPickle,False,890700,793,17100000,166,115000,1000000,5492,6800000,3499
Plasma,111822166542753792,Putting egirls in their place 😤 #fyp #trending #gaming #valorantfunny #valorant #valorantclips #plasma,7081371851477290286,1648760367,22,{'duetFromId': '0'},"['fyp', 'trending', 'gaming', 'valorantfunny', 'valorant', 'valorantclips', 'plasma']",💫,lilac,True,900800,5771,18100000,196,35100,1000000,17800,7200000,6040
molly kae,6736660108112151557,it rlly be like that @impactxo #longdistancerelationship #valorant #couplegoals #streamer,6946301769739734278,1617311915,9,{'duetFromId': '0'},"['', 'longdistancerelationship', 'valorant', 'couplegoals', 'streamer']",issawrap,Thanks for using my sound,False,1000000,9510,33200000,1380,26700,1000000,18500,6500000,6423
Kyedae,6912265858970665989,tell him to try hard #valorant #valorantclips #kyedae ,7201623458537655557,1676758630,18,{'duetFromId': '0'},"['valorant', 'valorantclips', 'kyedae']",Kyedae,original sound,True,2200000,61100,85100000,516,43700,1000000,1630,8400000,1216
ella ᕕ( ᐛ )ᕗ,6941830971750958081,a friend of mine told me to do a cover of this because of @koukiiie's AMAZING cover of this song so :3 #feels #singing #singingcover #valorant #valorantsg,7086463277458345218,1649945808,42,{'duetFromId': '0'},"['', 'feels', 'singing', 'singingcover', 'valorant', 'valorantsg']",ella ᕕ( ᐛ )ᕗ,original sound - ella ᕕ( ᐛ )ᕗ,False,64300,29200,1400000,125,76400,1000000,6496,7100000,7615
Slawt,6650261205778776069,The end gets me every time 😂 #slawt #smashbros #valorant #kirby,6985966542815120645,1626547090,49,{'duetFromId': '0'},"['slawt', 'smashbros', 'valorant', 'kirby']",Slawt,original sound,False,223600,45800,5100000,116,63000,1000000,15400,4300000,3525
Vita Celestine,314554623069913088,Ara ara KillJoy #vitacelestine #valorant #killjoy #streamer #fyp,7040554253076696325,1639256779,8,{'duetFromId': '0'},"['vitacelestine', 'valorant', 'killjoy', 'streamer', 'fyp']",Jaymes Young,Infinity,False,1700000,2780,22000000,154,43300,1000000,11400,9300000,3782
Declavious,6779396220692874246,Fax or Nah? #Csgo #Valorant #Fallguys #LOL #leagueoflegends #Splitgate #meme,7024371195948600577,1635488868,26,{'duetFromId': '0'},"['csgo', 'valorant', 'fallguys', 'lol', 'leagueoflegends', 'splitgate', 'meme']",Ang,original sound,False,13400,1569,1100000,8,35400,1000000,17700,6000000,7963
Quigs Art🎨,7037648458480337925,Hope I don’t get banned #valorant #gaming #animeart #mangaart #arttok #drawing #fanart #art #animedrawing,7125484945715367173,1659031249,17,{'duetFromId': '0'},"['valorant', 'gaming', 'animeart', 'mangaart', 'arttok', 'drawing', 'fanart', 'art', 'animedrawing']",(っ◔◡◔)っDezz_lee👑,original sound,False,66200,659,2800000,550,50700,1000000,32000,8500000,7901
Mother,7072570461482468394,W Gamer Mom 🥰 #valorant #valorantgaming #foryoupage #twitchstreamer #valorantfunny #twitchclips #valorantcommunity #valorantwholesome #valorantrandoms #valorantgameplay #valorantmother #fyp ,7196699974866832683,1675612304,51,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'foryoupage', 'twitchstreamer', 'valorantfunny', 'twitchclips', 'valorantcommunity', 'valorantwholesome', 'valorantrandoms', 'valorantgameplay', 'valorantmother', 'fyp']",Gustav Lundgren & Unit,"Monsters, Inc",False,588200,29600,18000000,583,99400,994600,3712,4900000,1749
Valorant.Moment,7187303869385983018,#gaming #game #fyp #valorantfunny #valorantclips #valorant #usa ,7195481826234862890,1675328683,24,{'duetFromId': '0'},"['gaming', 'game', 'fyp', 'valorantfunny', 'valorantclips', 'valorant', 'usa']",Valorant.Moment,original sound,False,52100,1,5000000,137,232600,991000,16900,4900000,5725
PINE 🎙,7119788109492405291,We made our own radio show together #pinefm #valorant #fyp #voice #asmr #radio ,7173355011341094186,1670176882,50,{'duetFromId': '0'},"['pinefm', 'valorant', 'fyp', 'voice', 'asmr', 'radio']",PINE 🎙,original sound,False,703600,5013,14800000,227,108100,990500,3920,4400000,2121
Twitch | dagam3z,6825053579990483973,#fyp #foryou #setupgaming #gaming #fortnite #rocketleague #valorant #callofduty,7043180643223670022,1639868283,15,{'duetFromId': '0'},"['fyp', 'foryou', 'setupgaming', 'gaming', 'fortnite', 'rocketleague', 'valorant', 'callofduty']",Twitch | dagam3z,original sound,False,392900,69200,10800000,435,16000,985100,6986,12000000,10400
Kyedae,6912265858970665989,We do a lil trolling #valorant #twitchstreamer #kyedae,7071389077488094470,1646436072,38,{'duetFromId': '0'},"['valorant', 'twitchstreamer', 'kyedae']",Kyedae,original sound,True,2200000,61100,85100000,516,27800,983700,11900,7800000,4301
Zlatar,6919899472701752326,Profe era una broma #valorant #zlatartv #patodonald #gamerentiktok ,7206002737962667269,1677778260,59,{'duetFromId': '0'},"['valorant', 'zlatartv', 'patodonald', 'gamerentiktok']",Zlatar,sonido original,False,2100000,504,38400000,436,113700,981900,5269,5800000,960
Kelv,6668800892278063109,#valorant he lowkey spitting tho !!! ,7174844392618970414,1670523652,14,{'duetFromId': '0'},['valorant'],Kelv,original sound,False,140900,6942,16500000,1295,73200,979800,39000,7100000,13200
thehomiehorb,6971977015805314053,me yodeling the song C U Girl by Steve Lacy! uhh i got a lil nervous so excuse the lil errors and shaky voice >.> #fypシ #valorant #sing,7012868631314910470,1632810721,80,{'duetFromId': '0'},"['fypシ', 'valorant', 'sing']",thehomiehorb,original sound,False,105700,15600,2800000,117,74800,965600,12300,4400000,5497
ttv/captainmikayla,6711574476759761925,@stickybongjuice being a menace in the background ✋🏼😭  #valorantclips #fyp #gamergirl #valorant #foryou #egirl #captainmikayla #girlstreamer #gamergirl #vaming #foryoupage #funny,7029017289655586053,1636570620,26,{'duetFromId': '0'},"['', 'valorantclips', 'fyp', 'gamergirl', 'valorant', 'foryou', 'egirl', 'captainmikayla', 'girlstreamer', 'gamergirl', 'vaming', 'foryoupage', 'funny']",ttv/captainmikayla,original sound,False,358600,114200,15700000,4688,54200,952600,15600,4300000,4201
jiyu,7096680648916239366,Valorant Craft #valorant #valorantclips #valorantfunny #funnymoments #fyp #foryou ,7187178132921683206,1673395316,23,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'funnymoments', 'fyp', 'foryou']",The King Khan & BBQ Show,Love You So,False,530500,820,31700000,500,110100,949200,7700,5900000,2824
You're-probably-a-weeb,6952942798568965126,teardown of a busted xbox 1 s part 1 #xbox #repair #discusting  #breakdown #diy #gaming #console #gamers #valorant #multiversus,7129598579244600619,1659989028,47,{'duetFromId': '0'},"['xbox', 'repair', 'discusting', 'breakdown', 'diy', 'gaming', 'console', 'gamers', 'valorant', 'multiversus']",You're-probably-a-weeb,original sound,False,30600,38500,1500000,234,28800,946000,6721,11000000,4664
Vanille Velasquez,7040552306501223425,"Every time someone asks how I ended up being the voice of Zeri and Neon in #leagueoflegends and #valorant, I’ll just send them this video I guess lmao #neonvalorant #zerileagueoflegends #voiceactor #voiceacting ",7156509271130115354,1666254666,102,{'duetFromId': '0'},"['leagueoflegends', 'valorant', 'neonvalorant', 'zerileagueoflegends', 'voiceactor', 'voiceacting']",Vanille Velasquez,original sound - Vanille Velasquez,False,196600,1009,4100000,116,59700,945400,2881,7400000,1819
Elli ᥫ᭡,6622590520093540358,i cant believe this pls 💀 #valorant #fyp,7106531444490505477,1654618294,29,{'duetFromId': '0'},"['valorant', 'fyp']",Elli ᥫ᭡,original sound,False,23300,54200,1500000,213,50100,939700,20900,6400000,19600
trunlersbubba,6986752913976968197,like for part 2 #fyp #gamerbf #val #valorantgaming #valorant #funny #gamertok #datingagamer #dating,6986817126220827910,1626745134,10,{'duetFromId': '0'},"['fyp', 'gamerbf', 'val', 'valorantgaming', 'valorant', 'funny', 'gamertok', 'datingagamer', 'dating']",Jimmy Wells,original sound,False,14700,562,1300000,38,27000,935500,14300,4900000,7495
nukkyee,7024906009190712325,Maybe he can carry me 😢 #valorant #nukkye #snoopdogg,7061272846714031366,1644080703,16,{'duetFromId': '0'},"['valorant', 'nukkye', 'snoopdogg']",nukkyee,original sound,False,25400,115,2300000,79,22700,931400,16800,5700000,3435
RubyBeauty,88279450978484224,Testing my new gaming keyboard :)) #valorant #pink #videogames #games #keyboard #valoranttiktok #cod #warzone #gamer #pc #radiant #ledkeyboard #val,6932658716097498373,1614135409,5,{'duetFromId': '0'},"['valorant', 'pink', 'videogames', 'games', 'keyboard', 'valoranttiktok', 'cod', 'warzone', 'gamer', 'pc', 'radiant', 'ledkeyboard', 'val']",Harris Cole,Game Over!,False,49000,50800,2100000,125,38600,930200,9094,6200000,7954
brady ✨,6909394394601309189,You guys ever seen some ValCraft? #fyp #valorant #minecraft #valorantclip #contentcreator,6967442620368932101,1622234153,42,{'duetFromId': '0'},"['fyp', 'valorant', 'minecraft', 'valorantclip', 'contentcreator']",Miguel,Sure Thing,False,19200,1739,1000000,8,20700,929300,6114,5400000,4279
Valorant.Moment,7187303869385983018,Poor guy (via @100thieves)#valorantfunnymoments #valorant #valorantfunny #valorantclips #gaming ,7197236081064955179,1675737117,16,{'duetFromId': '0'},"['valorantfunnymoments', 'valorant', 'valorantfunny', 'valorantclips', 'gaming']",Valorant.Moment,original sound,False,52100,1,5000000,137,84500,929300,8619,5200000,2945
Parkava,6931048760203346949,Твоя мама зашла ночью в комнату #valorant #valorantmemes #valoranttoxicmoment #валорант #валорантмемы #валорантмоменты,7069380334390889729,1645968374,14,{'duetFromId': '0'},"['valorant', 'valorantmemes', 'valoranttoxicmoment', 'валорант', 'валорантмемы', 'валорантмоменты']",Parkava,оригинальный звук - Parkava,False,19800,115,932400,40,36900,928500,8307,17900000,2658
Arcohs,6849565867778262022,POV “He’s AFK”. @bustabreezie #valorant #valorantmeme #fakerun #fyp #fypシ,7037599395440938286,1638568802,8,{'duetFromId': '0'},"['', 'valorant', 'valorantmeme', 'fakerun', 'fyp', 'fypシ']",Daeku,original sound,False,18300,1234,1500000,257,26600,926100,39900,7800000,3969
goldenfabii 🌟 on twitch,6892766046752932865,Please reach the target audience 😭 #valorant #fyp #twitchstreamer #asianparentscheck #valorantph,7060066946007551258,1643799932,12,{'duetFromId': '0'},"['valorant', 'fyp', 'twitchstreamer', 'asianparentscheck', 'valorantph']",I Alway’s Come Back!,Thank you for liking this video,False,48300,430,1800000,304,50100,925000,15800,4300000,14100
Valorant Videos,6842622751414338566,When you are playing with friends who are playing for the first time… 😤 #valorant #valorantclips #valorantindonesia #valorantgaming,7052870316434984194,1642124339,30,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantindonesia', 'valorantgaming']",Valorant Videos,original sound,False,909800,1463,87800000,1839,31700,924000,28800,6800000,8483
